reviewerID,asin,overall
A187HY1IE2PL1,B00ICMZ62A,5.0
A187HY1IE2PL1,B019RLR30W,5.0
A187HY1IE2PL1,B01D9ARC8U,5.0
A187HY1IE2PL1,B01258UZMC,5.0
A187HY1IE2PL1,B009ENG6TI,5.0
A187HY1IE2PL1,B000W9DOL6,5.0
A187HY1IE2PL1,B004MDM8DS,5.0
A187HY1IE2PL1,B000W9DOL6,5.0
A187HY1IE2PL1,B01258UZMC,5.0
A187HY1IE2PL1,B019RLR30W,5.0
A187HY1IE2PL1,B00ICMZ62A,5.0
A187HY1IE2PL1,B007882D8E,5.0
A187HY1IE2PL1,B000ZRMP42,5.0
A187HY1IE2PL1,B01D9ARC8U,5.0
A187HY1IE2PL1,B010UDG6NG,5.0
A187HY1IE2PL1,B00MFCD56C,5.0
A187HY1IE2PL1,B00JV66H4W,5.0
A187HY1IE2PL1,B00CKG6T9I,5.0
A187HY1IE2PL1,B000I1APV0,5.0
A187HYTB3GI17R,B0010AQVIE,5.0
A187HYTB3GI17R,B0010AQVIE,5.0
A187HYTB3GI17R,B0010AQVIE,5.0
A187HYTB3GI17R,B002EDYPF2,5.0
A187HYTB3GI17R,B002IPLAAO,5.0
A187HYTB3GI17R,B00A88X808,4.0
A187HYTB3GI17R,B0010AQVIE,5.0
A187HYTB3GI17R,B00AOOIJUU,5.0
A187HYTB3GI17R,B002EDYPF2,5.0
A187HYTB3GI17R,B0053UIZ2M,5.0
A187HYTB3GI17R,B00AOOIJUU,5.0
A187HYTB3GI17R,B00C13ZSBA,5.0
A187HYTB3GI17R,B002IPLAAO,5.0
A187HYTB3GI17R,B00A88X808,4.0
A187HYTB3GI17R,B0053UIZ2M,5.0
A187HYTB3GI17R,B0010AZT3W,5.0
A187HYTB3GI17R,B00C13ZSBA,5.0
A187HYTB3GI17R,B0010AZT3W,5.0
A1886ATWOZ33GX,B00ZBCLJSY,5.0
A1886ATWOZ33GX,B00FBPPSSS,5.0
A1886ATWOZ33GX,B00DMI632G,4.0
A1886ATWOZ33GX,B000IN1B8E,5.0
A1886ATWOZ33GX,B011N9XQNY,4.0
A1886ATWOZ33GX,B00EF9D2DY,5.0
A1886ATWOZ33GX,B00BPKB0GW,5.0
A1886ATWOZ33GX,B018KZBN4I,5.0
A1886ATWOZ33GX,B00MA9DF1U,1.0
A1886ATWOZ33GX,B00FBPPSSS,5.0
A1886ATWOZ33GX,B00ZBCLJSY,5.0
A1886ATWOZ33GX,B00DMI632G,4.0
A1886ATWOZ33GX,B00EF9D2DY,5.0
A1886ATWOZ33GX,B011N9XQNY,4.0
A1886ATWOZ33GX,B005RUSHSK,5.0
A1886ATWOZ33GX,B000IN1B8E,5.0
A1886ATWOZ33GX,B005RUSHSK,5.0
A1886ATWOZ33GX,B00MA9DF1U,1.0
A1886ATWOZ33GX,B00BPKB0GW,5.0
A1886ATWOZ33GX,B018KZBN4I,5.0
A1888H788ZLJUQ,B000URXP6E,5.0
A1888H788ZLJUQ,B0012Y0ZG2,5.0
A1888H788ZLJUQ,B0012Y0ZG2,5.0
A1888H788ZLJUQ,B001OHV1H4,5.0
A1888H788ZLJUQ,B01DP8QD22,5.0
A1888H788ZLJUQ,B00006L9LC,5.0
A1889VJSLZO8S7,B005ELWUWG,3.0
A1889VJSLZO8S7,B0013BKDO8,1.0
A1889VJSLZO8S7,B0012LHL9O,5.0
A1889VJSLZO8S7,B005ELWUWG,3.0
A1889VJSLZO8S7,B00DRALJ28,1.0
A1889VJSLZO8S7,B0012LHL9O,5.0
A1889VJSLZO8S7,B0012LHL9O,5.0
A1889VJSLZO8S7,B0013BKDO8,1.0
A1889VJSLZO8S7,B0012LHL9O,5.0
A1889VJSLZO8S7,B00DRALJ28,1.0
A1889VJSLZO8S7,B0013BKDO8,1.0
A1889VJSLZO8S7,B0013BKDO8,1.0
A188CORU15RIRZ,B0034YQY1I,3.0
A188CORU15RIRZ,B001L6CVS6,5.0
A188CORU15RIRZ,B001NI8MNK,5.0
A188CORU15RIRZ,B000UOJF66,4.0
A188CORU15RIRZ,B0002FUOR2,5.0
A188CORU15RIRZ,B004NQMCWQ,5.0
A188CORU15RIRZ,B00CL6FDAS,5.0
A188CORU15RIRZ,B0002FUOR2,5.0
A188CORU15RIRZ,B004NQMCWQ,5.0
A188CORU15RIRZ,B001L6CVS6,5.0
A188CORU15RIRZ,B000UOJF66,4.0
A188CORU15RIRZ,B001NI8MNK,5.0
A188CORU15RIRZ,B0034YQY1I,3.0
A188CORU15RIRZ,B0015US3BM,4.0
A188CORU15RIRZ,B00Z7XVBDA,5.0
A188CORU15RIRZ,B00CL6FDAS,5.0
A188CORU15RIRZ,B016CBJ650,5.0
A188CORU15RIRZ,B00Z7XVBDA,5.0
A188CORU15RIRZ,B0015US3BM,4.0
A188CORU15RIRZ,B016CBJ650,5.0
A1890PVSVR1TWG,B00FG7BJLG,5.0
A1890PVSVR1TWG,B00AUB7M3C,5.0
A1890PVSVR1TWG,B00J0GMMP6,5.0
A1890PVSVR1TWG,B00J2EN45S,5.0
A1890PVSVR1TWG,B00J0EE1D4,5.0
A1890PVSVR1TWG,B00FG7BJLG,5.0
A1890PVSVR1TWG,B00J0EE1D4,5.0
A1890PVSVR1TWG,B00AUB7M3C,5.0
A1890PVSVR1TWG,B00FG7BN62,3.0
A1890PVSVR1TWG,B00J0GMMP6,5.0
A1890PVSVR1TWG,B00FG7BN62,3.0
A1890PVSVR1TWG,B00J2EN45S,5.0
A1891VKQBJ2O5M,B000BPD9AC,5.0
A1891VKQBJ2O5M,B01FW6UX76,5.0
A1891VKQBJ2O5M,B00336FYKO,5.0
A1891VKQBJ2O5M,B000PSAKAW,5.0
A1891VKQBJ2O5M,B001HWGMBG,5.0
A1891VKQBJ2O5M,B0062PBMUY,5.0
A1891VKQBJ2O5M,B0029XJANE,5.0
A1891VKQBJ2O5M,B000BPD9AC,5.0
A1891VKQBJ2O5M,B00DMI632G,5.0
A1891VKQBJ2O5M,B00C1M6B1C,5.0
A1891VKQBJ2O5M,B00DMI632G,5.0
A1891VKQBJ2O5M,B0029XJANE,5.0
A1891VKQBJ2O5M,B00336FYKO,5.0
A1891VKQBJ2O5M,B001HWGMBG,5.0
A1891VKQBJ2O5M,B000PSAKAW,5.0
A1891VKQBJ2O5M,B01FW6UX76,5.0
A1891VKQBJ2O5M,B00C1M6B1C,5.0
A1891VKQBJ2O5M,B0062PBMUY,5.0
A1897HV3QW0P05,B0011YY9YM,5.0
A1897HV3QW0P05,B01ACKFUKC,5.0
A1897HV3QW0P05,B0046A87IM,5.0
A1897HV3QW0P05,B00CA5PH4W,5.0
A1897HV3QW0P05,B004Y960MU,5.0
A1897HV3QW0P05,B0046A87IM,5.0
A1897HV3QW0P05,B0011YY9YM,5.0
A1897HV3QW0P05,B0011YY9YM,5.0
A1897HV3QW0P05,B01ACKFUKC,5.0
A1897HV3QW0P05,B004Y960MU,5.0
A1897HV3QW0P05,B00CA5PH4W,5.0
A1897HV3QW0P05,B0011YY9YM,5.0
A1898HRFQP1IUA,B000ILG1J0,5.0
A1898HRFQP1IUA,B00U2CE4Y4,5.0
A1898HRFQP1IUA,B004UZ3WBU,5.0
A1898HRFQP1IUA,B00FH8HTTK,5.0
A1898HRFQP1IUA,B00VUZQKS0,5.0
A1898HRFQP1IUA,B005H8YMYU,5.0
A1898HRFQP1IUA,B00AZBIV9Q,5.0
A1898HRFQP1IUA,B000FMWNPS,5.0
A1898HRFQP1IUA,B00835S5GU,5.0
A1898HRFQP1IUA,B004UZ3WBU,5.0
A1898HRFQP1IUA,B00835S5GU,5.0
A1898HRFQP1IUA,B00FH8HTTK,5.0
A1898HRFQP1IUA,B000FP83PE,5.0
A1898HRFQP1IUA,B000FP83PE,5.0
A1898HRFQP1IUA,B005H8YMYU,5.0
A1898HRFQP1IUA,B00AZBIV9Q,5.0
A1898HRFQP1IUA,B000FMWNPS,5.0
A1898HRFQP1IUA,B00VUZQKS0,5.0
A1898HRFQP1IUA,B00U2CE4Y4,5.0
A1898HRFQP1IUA,B000ILG1J0,5.0
A189JC0KWKEOQ,B010P3CJ14,5.0
A189JC0KWKEOQ,B00IZYL7IW,4.0
A189JC0KWKEOQ,B011U9O21C,3.0
A189JC0KWKEOQ,B00IYC60IM,5.0
A189JC0KWKEOQ,B019HNCVWU,5.0
A189JC0KWKEOQ,B00TS7TYXA,5.0
A189JC0KWKEOQ,B010P3CV3K,5.0
A189JC0KWKEOQ,B00W8FL5BS,3.0
A189JC0KWKEOQ,B00W8FL5BS,3.0
A189JC0KWKEOQ,B00MEZEEJ2,5.0
A189JC0KWKEOQ,B00MUT58Y2,5.0
A189JC0KWKEOQ,B00IYC60IM,5.0
A189JC0KWKEOQ,B00TS7TYXA,5.0
A189JC0KWKEOQ,B010P3CV3K,5.0
A189JC0KWKEOQ,B011U9O21C,3.0
A189JC0KWKEOQ,B00IZYL7IW,4.0
A189JC0KWKEOQ,B010P3CJ14,5.0
A189JC0KWKEOQ,B00MEZEEJ2,5.0
A189JC0KWKEOQ,B019HNCVWU,5.0
A189JC0KWKEOQ,B00MUT58Y2,5.0
A189JWO3W259BR,B00BHIVVCA,5.0
A189JWO3W259BR,B006Z6YQEE,5.0
A189JWO3W259BR,B006U2789S,5.0
A189JWO3W259BR,B00Y01TJ6G,5.0
A189JWO3W259BR,B0040X3WPI,5.0
A189JWO3W259BR,B00GWXW5FW,5.0
A189JWO3W259BR,B0040X3WPI,5.0
A189JWO3W259BR,B00BHIVVCA,5.0
A189JWO3W259BR,B00Y01TJ6G,5.0
A189JWO3W259BR,B006U2789S,5.0
A189JWO3W259BR,B00GWXW5FW,5.0
A189JWO3W259BR,B006Z6YQEE,5.0
A189UB0Q92WM8X,B00HWROGHW,5.0
A189UB0Q92WM8X,B00HWROB8G,5.0
A189UB0Q92WM8X,B0002EQU6C,5.0
A189UB0Q92WM8X,B014MSW5JE,5.0
A189UB0Q92WM8X,B001VXY3F8,5.0
A189UB0Q92WM8X,B004EBMXZG,5.0
A189UB0Q92WM8X,B00HWROGHW,5.0
A189UB0Q92WM8X,B0002EQU6C,5.0
A189UB0Q92WM8X,B000BQKBCK,5.0
A189UB0Q92WM8X,B001VXY3F8,5.0
A189UB0Q92WM8X,B00HWROB8G,5.0
A189UB0Q92WM8X,B014MSW5JE,5.0
A189UB0Q92WM8X,B000BQKBCK,5.0
A189UB0Q92WM8X,B004EBMXZG,5.0
A18A1JNTSBABDL,B00G5KAQ44,5.0
A18A1JNTSBABDL,B001766LZO,5.0
A18A1JNTSBABDL,B00176877E,5.0
A18A1JNTSBABDL,B00176877E,5.0
A18A1JNTSBABDL,B00LVFDLUO,5.0
A18A1JNTSBABDL,B001766LZO,5.0
A18A1JNTSBABDL,B001766LZO,5.0
A18A1JNTSBABDL,B001766LZO,5.0
A18A1JNTSBABDL,B00LVFDLUO,5.0
A18A1JNTSBABDL,B00176877E,5.0
A18A1JNTSBABDL,B00176877E,5.0
A18A1JNTSBABDL,B00G5KAQ44,5.0
A18AACH7HID0EW,B01F3PE3K4,5.0
A18AACH7HID0EW,B0009N5SG4,4.0
A18AACH7HID0EW,B000LGPD64,3.0
A18AACH7HID0EW,B00E81L0A6,1.0
A18AACH7HID0EW,B00NGV4WVS,5.0
A18AACH7HID0EW,B0009N5SG4,4.0
A18AACH7HID0EW,B004GL5NEC,1.0
A18AACH7HID0EW,B004GL5NEC,1.0
A18AACH7HID0EW,B00E81L0A6,1.0
A18AACH7HID0EW,B00NGV4WVS,5.0
A18AACH7HID0EW,B01F3PE3K4,5.0
A18AACH7HID0EW,B000LGPD64,3.0
A18AFNAXWE6OAO,B00IAVMBBC,5.0
A18AFNAXWE6OAO,B003YDNHDW,5.0
A18AFNAXWE6OAO,B00AUB7LGU,2.0
A18AFNAXWE6OAO,B00IAVLDVG,5.0
A18AFNAXWE6OAO,B00ART2TT4,5.0
A18AFNAXWE6OAO,B0015HKVUQ,4.0
A18AFNAXWE6OAO,B0015HKVUQ,4.0
A18AFNAXWE6OAO,B003YDNHDW,5.0
A18AFNAXWE6OAO,B00IAVLDVG,5.0
A18AFNAXWE6OAO,B00ART2TT4,5.0
A18AFNAXWE6OAO,B0015HKVUQ,4.0
A18AFNAXWE6OAO,B0015HKVUQ,4.0
A18AFNAXWE6OAO,B00IAVMBBC,5.0
A18AFNAXWE6OAO,B00AUB7LGU,2.0
A18AMJCNGHDUFS,B019OQ4YV6,4.0
A18AMJCNGHDUFS,B009YA1Q2S,5.0
A18AMJCNGHDUFS,B00X66X232,5.0
A18AMJCNGHDUFS,B015VOMD5E,5.0
A18AMJCNGHDUFS,B00GWFTCYW,5.0
A18AMJCNGHDUFS,B00GWFTCYW,5.0
A18AMJCNGHDUFS,B00004RHKX,5.0
A18AMJCNGHDUFS,B009F3KR06,5.0
A18AMJCNGHDUFS,B00NL49DU0,3.0
A18AMJCNGHDUFS,B009YA1Q2S,5.0
A18AMJCNGHDUFS,B00X66X232,5.0
A18AMJCNGHDUFS,B015VOMD5E,5.0
A18AMJCNGHDUFS,B019OQ4YV6,4.0
A18AMJCNGHDUFS,B00004RHKX,5.0
A18AMJCNGHDUFS,B009F3KR06,5.0
A18AMJCNGHDUFS,B00NL49DU0,3.0
A18AMJCNGHDUFS,B00B95UDW0,5.0
A18AMJCNGHDUFS,B00B95UDW0,5.0
A18AVL1BVPOZDD,B010KGF67A,4.0
A18AVL1BVPOZDD,B01CEZT81K,5.0
A18AVL1BVPOZDD,B005J0JEHG,4.0
A18AVL1BVPOZDD,B000LNKE48,5.0
A18AVL1BVPOZDD,B00004Z2ID,4.0
A18AVL1BVPOZDD,B0176J6HQS,4.0
A18AVL1BVPOZDD,B005QSMEK0,4.0
A18AVL1BVPOZDD,B01CTEF67Q,5.0
A18AVL1BVPOZDD,B01EOIYS8I,4.0
A18AVL1BVPOZDD,B0176J6HQS,4.0
A18AVL1BVPOZDD,B00004Z2ID,4.0
A18AVL1BVPOZDD,B01EOIYS8I,4.0
A18AVL1BVPOZDD,B005QSMEK0,4.0
A18AVL1BVPOZDD,B01CEZT81K,5.0
A18AVL1BVPOZDD,B010KGF67A,4.0
A18AVL1BVPOZDD,B005J0JEHG,4.0
A18AVL1BVPOZDD,B000LNKE48,5.0
A18AVL1BVPOZDD,B01CTEF67Q,5.0
A18BRB2EVDTF2J,B013ZWM1F6,5.0
A18BRB2EVDTF2J,B0061OWMA0,2.0
A18BRB2EVDTF2J,B000PSDKN6,5.0
A18BRB2EVDTF2J,B001DB7RP6,5.0
A18BRB2EVDTF2J,B0061OWMA0,2.0
A18BRB2EVDTF2J,B005LRSAT0,4.0
A18BRB2EVDTF2J,B000K7GREQ,4.0
A18BRB2EVDTF2J,B003L11BEY,4.0
A18BRB2EVDTF2J,B000K7U544,4.0
A18BRB2EVDTF2J,B013ZWM1F6,5.0
A18BRB2EVDTF2J,B0002ZPB34,4.0
A18BRB2EVDTF2J,B000K7IWDK,4.0
A18BRB2EVDTF2J,B000K7U544,4.0
A18BRB2EVDTF2J,B003L11BEY,4.0
A18BRB2EVDTF2J,B001DB7RP6,5.0
A18BRB2EVDTF2J,B0002ZPB34,4.0
A18BRB2EVDTF2J,B000PSDKN6,5.0
A18BRB2EVDTF2J,B005LRSAT0,4.0
A18BRB2EVDTF2J,B000K7IWDK,4.0
A18BRB2EVDTF2J,B000K7GREQ,4.0
A18BRSDLJQL10D,B001CJQ72I,5.0
A18BRSDLJQL10D,B0012TREK2,5.0
A18BRSDLJQL10D,B008FCM4EU,5.0
A18BRSDLJQL10D,B00J9PFC1E,5.0
A18BRSDLJQL10D,B0012TREK2,5.0
A18BRSDLJQL10D,B0012TREK2,5.0
A18BRSDLJQL10D,B008FCLMHA,5.0
A18BRSDLJQL10D,B008FCM4EU,5.0
A18BRSDLJQL10D,B001CJQ72I,5.0
A18BRSDLJQL10D,B00J9PFC1E,5.0
A18BRSDLJQL10D,B008FCLMHA,5.0
A18BRSDLJQL10D,B0012TREK2,5.0
A18C5CAOM7B8UJ,B01DZ5NVBQ,4.0
A18C5CAOM7B8UJ,B01AYGT7JY,4.0
A18C5CAOM7B8UJ,B0053DSWJA,4.0
A18C5CAOM7B8UJ,B01AYGT7JY,4.0
A18C5CAOM7B8UJ,B00K8MBD5G,4.0
A18C5CAOM7B8UJ,B0077RAUTA,4.0
A18C5CAOM7B8UJ,B00A8O0E5Y,4.0
A18C5CAOM7B8UJ,B01DZ5NVBQ,4.0
A18C5CAOM7B8UJ,B0002APRLA,4.0
A18C5CAOM7B8UJ,B00K8MBD5G,4.0
A18C5CAOM7B8UJ,B0077RAUTA,4.0
A18C5CAOM7B8UJ,B00A8O0E5Y,4.0
A18C5CAOM7B8UJ,B0002APRLA,4.0
A18C5CAOM7B8UJ,B0053DSWJA,4.0
A18CEFH2IKY0ZV,B013UCNTLG,4.0
A18CEFH2IKY0ZV,B0054LXWD2,4.0
A18CEFH2IKY0ZV,B0006O1ICE,4.0
A18CEFH2IKY0ZV,B0054LXWD2,4.0
A18CEFH2IKY0ZV,B002XUL1F8,5.0
A18CEFH2IKY0ZV,B003Y49R7G,4.0
A18CEFH2IKY0ZV,B00LR766CQ,4.0
A18CEFH2IKY0ZV,B003Y49R7G,4.0
A18CEFH2IKY0ZV,B002XUL1F8,5.0
A18CEFH2IKY0ZV,B0006O1ICE,4.0
A18CEFH2IKY0ZV,B013UCNTLG,4.0
A18CEFH2IKY0ZV,B00LR766CQ,4.0
A18CKPALH05VND,B008OMJ65G,5.0
A18CKPALH05VND,B00137PRIE,5.0
A18CKPALH05VND,B008OMJ65G,5.0
A18CKPALH05VND,B00137PRIE,5.0
A18CKPALH05VND,B00NPBUWRC,5.0
A18CKPALH05VND,B00B95UZEQ,5.0
A18CKPALH05VND,B00YSS9QVE,5.0
A18CKPALH05VND,B00O5BB1LC,5.0
A18CKPALH05VND,B00RXCD5DM,5.0
A18CKPALH05VND,B0077RADFQ,5.0
A18CKPALH05VND,B0077RADFQ,5.0
A18CKPALH05VND,B00B95UZEQ,5.0
A18CKPALH05VND,B00NPBUWRC,5.0
A18CKPALH05VND,B00O5BB1LC,5.0
A18CKPALH05VND,B00RXCD5DM,5.0
A18CKPALH05VND,B00YSS9QVE,5.0
A18CL0JNCR4YI9,B0013BKDO8,5.0
A18CL0JNCR4YI9,B0013BKDO8,5.0
A18CL0JNCR4YI9,B01CTM0JF2,5.0
A18CL0JNCR4YI9,B01F2UR2M6,5.0
A18CL0JNCR4YI9,B004D4V6HU,5.0
A18CL0JNCR4YI9,B0013BKDO8,5.0
A18CL0JNCR4YI9,B00DRALJ28,5.0
A18CL0JNCR4YI9,B01F2UR2M6,5.0
A18CL0JNCR4YI9,B01CTM0JF2,5.0
A18CL0JNCR4YI9,B00DRALJ28,5.0
A18CL0JNCR4YI9,B0013BKDO8,5.0
A18CL0JNCR4YI9,B004D4V6HU,5.0
A18CW0UY9DP1LW,B00ES3OF2Y,3.0
A18CW0UY9DP1LW,B00AQKIEXY,1.0
A18CW0UY9DP1LW,B00V3EW6S6,4.0
A18CW0UY9DP1LW,B00008IHTK,5.0
A18CW0UY9DP1LW,B001C0XYLO,5.0
A18CW0UY9DP1LW,B0069AUOGK,1.0
A18CW0UY9DP1LW,B002SG7QEM,4.0
A18CW0UY9DP1LW,B0023DYOAE,5.0
A18CW0UY9DP1LW,B0052PWCBI,4.0
A18CW0UY9DP1LW,B00KBZK1QW,5.0
A18CW0UY9DP1LW,B00BB0ZUH6,5.0
A18CW0UY9DP1LW,B00V3EW6S6,4.0
A18CW0UY9DP1LW,B006ZPB2VU,5.0
A18CW0UY9DP1LW,B01EVX83B4,4.0
A18CW0UY9DP1LW,B006KLH880,5.0
A18CW0UY9DP1LW,B0052PLTNK,4.0
A18CW0UY9DP1LW,B00CTS6B7M,4.0
A18CW0UY9DP1LW,B008BMLZBM,4.0
A18CW0UY9DP1LW,B008BMLZBM,4.0
A18CW0UY9DP1LW,B00AQKIEXY,1.0
A18CW0UY9DP1LW,B0050036BU,5.0
A18CW0UY9DP1LW,B002SG7QEM,4.0
A18CW0UY9DP1LW,B00008IHTK,5.0
A18CW0UY9DP1LW,B00B5HHA8W,4.0
A18CW0UY9DP1LW,B00CTS6B7M,4.0
A18CW0UY9DP1LW,B00KRO7IEU,4.0
A18CW0UY9DP1LW,B0052PWCBI,4.0
A18CW0UY9DP1LW,B00H1O0WOM,2.0
A18CW0UY9DP1LW,B01EVX83B4,4.0
A18CW0UY9DP1LW,B00PZMD672,4.0
A18CW0UY9DP1LW,B00L3YFCSM,4.0
A18CW0UY9DP1LW,B00PWCXP1W,4.0
A18CW0UY9DP1LW,B00KBZK1QW,5.0
A18CW0UY9DP1LW,B00ES3OF2Y,3.0
A18CW0UY9DP1LW,B00BB0ZUH6,5.0
A18CW0UY9DP1LW,B00B5HHA8W,4.0
A18CW0UY9DP1LW,B006ZPB2VU,5.0
A18CW0UY9DP1LW,B00KRO7IEU,4.0
A18CW0UY9DP1LW,B00L3YFCSM,4.0
A18CW0UY9DP1LW,B00PWCXP1W,4.0
A18CW0UY9DP1LW,B00PZMD672,4.0
A18CW0UY9DP1LW,B0166EUCRE,3.0
A18CW0UY9DP1LW,B00H1O0WOM,2.0
A18CW0UY9DP1LW,B0027YIPAO,4.0
A18CW0UY9DP1LW,B0027YIPAO,4.0
A18CW0UY9DP1LW,B00434JO0Q,3.0
A18CW0UY9DP1LW,B00434JO0Q,3.0
A18CW0UY9DP1LW,B0023DYOAE,5.0
A18CW0UY9DP1LW,B001C0XYLO,5.0
A18CW0UY9DP1LW,B0052PLTNK,4.0
A18CW0UY9DP1LW,B0050036BU,5.0
A18CW0UY9DP1LW,B006KLH880,5.0
A18CW0UY9DP1LW,B0069AUOGK,1.0
A18CW0UY9DP1LW,B0166EUCRE,3.0
A18D25STIDEMEN,B000BVZBRU,5.0
A18D25STIDEMEN,B000BVZBRU,5.0
A18D25STIDEMEN,B000LNOJYY,5.0
A18D25STIDEMEN,B001769ILS,5.0
A18D25STIDEMEN,B001764OQC,5.0
A18D25STIDEMEN,B001764OQC,5.0
A18D25STIDEMEN,B001769ILS,5.0
A18D25STIDEMEN,B001764OQC,5.0
A18D25STIDEMEN,B001764OQC,5.0
A18D25STIDEMEN,B001769ILS,5.0
A18D25STIDEMEN,B000LNOJYY,5.0
A18D25STIDEMEN,B0058TX6NQ,5.0
A18D25STIDEMEN,B001769ILS,5.0
A18D25STIDEMEN,B0058TX6NQ,5.0
A18D89ZAE7YXUQ,B0045F2NHO,5.0
A18D89ZAE7YXUQ,B00GORY4E6,3.0
A18D89ZAE7YXUQ,B0012XP6QC,5.0
A18D89ZAE7YXUQ,B008FCDFVQ,5.0
A18D89ZAE7YXUQ,B00GORY4E6,3.0
A18D89ZAE7YXUQ,B0012XP6QC,5.0
A18D89ZAE7YXUQ,B0045F2NHO,5.0
A18D89ZAE7YXUQ,B0026GUDUS,5.0
A18D89ZAE7YXUQ,B00PSHKHMG,5.0
A18D89ZAE7YXUQ,B0026GUDUS,5.0
A18D89ZAE7YXUQ,B00PSHKHMG,5.0
A18D89ZAE7YXUQ,B008FCDFVQ,5.0
A18DFQGGIIGWE0,B01092XXD4,3.0
A18DFQGGIIGWE0,B010LDZKN2,3.0
A18DFQGGIIGWE0,B014VM9724,5.0
A18DFQGGIIGWE0,B00NQ8GAW0,3.0
A18DFQGGIIGWE0,B00TI3JUWO,5.0
A18DFQGGIIGWE0,B0051IAN5S,5.0
A18DFQGGIIGWE0,B014VM9724,5.0
A18DFQGGIIGWE0,B00NQ8GAW0,3.0
A18DFQGGIIGWE0,B010LDZKN2,3.0
A18DFQGGIIGWE0,B0051IAN5S,5.0
A18DFQGGIIGWE0,B015SS3Y7O,5.0
A18DFQGGIIGWE0,B015SS3Y7O,5.0
A18DFQGGIIGWE0,B00CW9QUME,1.0
A18DFQGGIIGWE0,B01092XXD4,3.0
A18DFQGGIIGWE0,B00TI3JUWO,5.0
A18DFQGGIIGWE0,B00CW9QUME,1.0
A18DJCDD0H32I5,B002SPCWAG,5.0
A18DJCDD0H32I5,B004ZPWY8C,5.0
A18DJCDD0H32I5,B002SPCWAG,5.0
A18DJCDD0H32I5,B01AIWA8QA,5.0
A18DJCDD0H32I5,B01AIWA8QA,5.0
A18DJCDD0H32I5,B00HEQY4JG,5.0
A18DJCDD0H32I5,B00NNR0XXG,5.0
A18DJCDD0H32I5,B0078WXE6A,5.0
A18DJCDD0H32I5,B004ZPWY8C,5.0
A18DJCDD0H32I5,B00HEQY4JG,5.0
A18DJCDD0H32I5,B00NNR0XXG,5.0
A18DJCDD0H32I5,B0078WXE6A,5.0
A18DWM9UFOJ6NB,B000VS6FWI,5.0
A18DWM9UFOJ6NB,B0016H12KS,5.0
A18DWM9UFOJ6NB,B000VS6FWI,5.0
A18DWM9UFOJ6NB,B0016H12KS,5.0
A18DWM9UFOJ6NB,B00OI6ES4G,5.0
A18DWM9UFOJ6NB,B006ZOB3C4,5.0
A18DWM9UFOJ6NB,B006ZOB3C4,5.0
A18DWM9UFOJ6NB,B00OI6ES4G,5.0
A18DWM9UFOJ6NB,B000VS6FWI,5.0
A18DWM9UFOJ6NB,B0016H12KS,5.0
A18DWM9UFOJ6NB,B000VS6FWI,5.0
A18DWM9UFOJ6NB,B0016H12KS,5.0
A18E1O0F88GYX1,B00IUPMWEY,5.0
A18E1O0F88GYX1,B005P07TOA,3.0
A18E1O0F88GYX1,B009EU5ZNO,3.0
A18E1O0F88GYX1,B00004YOL4,3.0
A18E1O0F88GYX1,B00W8W5EP4,2.0
A18E1O0F88GYX1,B00TGSMD34,1.0
A18E1O0F88GYX1,B00SL1ASSE,2.0
A18E1O0F88GYX1,B00NI84MSW,2.0
A18E1O0F88GYX1,B00DN1FEW2,1.0
A18E1O0F88GYX1,B00W8W5EP4,2.0
A18E1O0F88GYX1,B00HXD2V36,5.0
A18E1O0F88GYX1,B00IUPMWEY,5.0
A18E1O0F88GYX1,B001OM1L92,5.0
A18E1O0F88GYX1,B000H5QGYW,3.0
A18E1O0F88GYX1,B000BZX92K,5.0
A18E1O0F88GYX1,B001OM1L92,5.0
A18E1O0F88GYX1,B00DVTT8VY,5.0
A18E1O0F88GYX1,B00TGSMD34,1.0
A18E1O0F88GYX1,B00NI84MSW,2.0
A18E1O0F88GYX1,B00DVTT8VY,5.0
A18E1O0F88GYX1,B00DN1FEW2,1.0
A18E1O0F88GYX1,B000H5QGYW,3.0
A18E1O0F88GYX1,B000BZX92K,5.0
A18E1O0F88GYX1,B00HXD2V36,5.0
A18E1O0F88GYX1,B005P07TOA,3.0
A18E1O0F88GYX1,B00SL1ASSE,2.0
A18E1O0F88GYX1,B00004YOL4,3.0
A18E1O0F88GYX1,B009EU5ZNO,3.0
A18E679WQ7N8ZV,B005FXZ4HQ,5.0
A18E679WQ7N8ZV,B0063W76NI,5.0
A18E679WQ7N8ZV,B01ETMVQOI,5.0
A18E679WQ7N8ZV,B00DRALJ28,5.0
A18E679WQ7N8ZV,B000NPR3XY,5.0
A18E679WQ7N8ZV,B00H3LMGMY,5.0
A18E679WQ7N8ZV,B00076PMV4,5.0
A18E679WQ7N8ZV,B01BN7QFX4,5.0
A18E679WQ7N8ZV,B0166FFFD4,5.0
A18E679WQ7N8ZV,B01AT3LOD4,5.0
A18E679WQ7N8ZV,B0063W76NI,5.0
A18E679WQ7N8ZV,B00G773LC4,5.0
A18E679WQ7N8ZV,B0050NGB6O,5.0
A18E679WQ7N8ZV,B001HT2GXC,5.0
A18E679WQ7N8ZV,B002NG1GWU,5.0
A18E679WQ7N8ZV,B00076PMV4,5.0
A18E679WQ7N8ZV,B000NPR3XY,5.0
A18E679WQ7N8ZV,B00G773LC4,5.0
